apk_path,output_path,reason
downloaded_apk/100k-500k/com.devthakur.a50000gkquestion_34.apk,decompiled_files/100k-500k/com.devthakur.a50000gkquestion_34,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/eu.duong.picturemanager_5140100.apk,decompiled_files/100k-500k/eu.duong.picturemanager_5140100,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/de.schmerzklinik.migraene_app_54.apk,decompiled_files/100k-500k/de.schmerzklinik.migraene_app_54,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/countdown.calendar.lite_98.apk,decompiled_files/100k-500k/countdown.calendar.lite_98,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.dubixstudio.ches3d_9.apk,decompiled_files/100k-500k/com.dubixstudio.ches3d_9,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.utiful.utiful_636.apk,decompiled_files/100k-500k/com.utiful.utiful_636,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/ru.pt.iconpack.oxygen_7.apk,decompiled_files/100k-500k/ru.pt.iconpack.oxygen_7,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/best.recover.deleted.messages_53.apk,decompiled_files/100k-500k/best.recover.deleted.messages_53,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/br.estudaqui.com_100110074.apk,decompiled_files/100k-500k/br.estudaqui.com_100110074,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/ch.hbenecke.sunday_227.apk,decompiled_files/100k-500k/ch.hbenecke.sunday_227,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/vitaminshoppe.consumerapp_768.apk,decompiled_files/100k-500k/vitaminshoppe.consumerapp_768,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.eclat.myloft_30407.apk,decompiled_files/100k-500k/com.eclat.myloft_30407,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.house.jjs_382.apk,decompiled_files/100k-500k/com.house.jjs_382,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.audiovideomixer.videocutter.videotomp3.audiotovideo_23.apk,decompiled_files/100k-500k/com.audiovideomixer.videocutter.videotomp3.audiotovideo_23,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.favary.fvtl.pro_35.apk,decompiled_files/100k-500k/com.favary.fvtl.pro_35,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.safehappy.safechat_571.apk,decompiled_files/100k-500k/com.safehappy.safechat_571,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.glic.group.ga.mobile_98001.apk,decompiled_files/100k-500k/com.glic.group.ga.mobile_98001,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.driver.gullak_302.apk,decompiled_files/100k-500k/com.driver.gullak_302,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.myFamilytown.mansion.city_10.apk,decompiled_files/100k-500k/com.myFamilytown.mansion.city_10,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.boa.apollo_105.apk,decompiled_files/100k-500k/com.boa.apollo_105,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/mermaid.games.for.girls_20221107.apk,decompiled_files/100k-500k/mermaid.games.for.girls_20221107,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.bigzur.paris_58.apk,decompiled_files/100k-500k/com.bigzur.paris_58,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.cleankit.cleaner.antivirus_3.apk,decompiled_files/100k-500k/com.cleankit.cleaner.antivirus_3,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/es.aroundpixels.hsk3lite_8610.apk,decompiled_files/100k-500k/es.aroundpixels.hsk3lite_8610,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/co.za.nandos.nandosapp_140104.apk,decompiled_files/100k-500k/co.za.nandos.nandosapp_140104,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.tennessee.lottery_240008.apk,decompiled_files/100k-500k/com.tennessee.lottery_240008,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.kubilay.fourpictures_35.apk,decompiled_files/100k-500k/com.kubilay.fourpictures_35,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.rewardle.rewardle_210901.apk,decompiled_files/100k-500k/com.rewardle.rewardle_210901,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.clearmindhypnotherapy.app_162.apk,decompiled_files/100k-500k/com.clearmindhypnotherapy.app_162,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.aspulstudios.bengali101_8.apk,decompiled_files/100k-500k/com.aspulstudios.bengali101_8,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.offcentergames.monster.gorilla.city.smash.bigfoot.gorilla.games_15.apk,decompiled_files/100k-500k/com.offcentergames.monster.gorilla.city.smash.bigfoot.gorilla.games_15,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.maksigym.maksisoft.maksisoftmobile_98.apk,decompiled_files/100k-500k/com.maksigym.maksisoft.maksisoftmobile_98,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.superbox.aos.jewelland_10600.apk,decompiled_files/100k-500k/com.superbox.aos.jewelland_10600,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.sanomaentertainment.supla_303.apk,decompiled_files/100k-500k/com.sanomaentertainment.supla_303,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/duhnnae.com.wishesanddesires_177.apk,decompiled_files/100k-500k/duhnnae.com.wishesanddesires_177,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.appslux.math_20.apk,decompiled_files/100k-500k/com.appslux.math_20,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.almamedia.kioski.aamulehti_200005295.apk,decompiled_files/100k-500k/com.almamedia.kioski.aamulehti_200005295,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.calendar.cute_259.apk,decompiled_files/100k-500k/com.calendar.cute_259,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/pe.solera.diners_159.apk,decompiled_files/100k-500k/pe.solera.diners_159,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/uz.turontelecom.cinerama_321.apk,decompiled_files/100k-500k/uz.turontelecom.cinerama_321,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.careerfairplus.cf_plus_166.apk,decompiled_files/100k-500k/com.careerfairplus.cf_plus_166,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/mobi.dailyapps.drugsdictionary_14.apk,decompiled_files/100k-500k/mobi.dailyapps.drugsdictionary_14,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.learninglabs.flashsticks_178.apk,decompiled_files/100k-500k/com.learninglabs.flashsticks_178,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.ayushsubedi.cabiopartner_237.apk,decompiled_files/100k-500k/com.ayushsubedi.cabiopartner_237,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.lhzl.smartberry_29.apk,decompiled_files/100k-500k/com.lhzl.smartberry_29,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.urbania.urbaniaandroidapp_4000731.apk,decompiled_files/100k-500k/com.urbania.urbaniaandroidapp_4000731,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.googleplay.free.bingo.holiday_393.apk,decompiled_files/100k-500k/com.googleplay.free.bingo.holiday_393,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.digiwards.coinplix_24.apk,decompiled_files/100k-500k/com.digiwards.coinplix_24,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/am.imusic.mobile_351.apk,decompiled_files/100k-500k/am.imusic.mobile_351,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/org.swiftapps.swiftbackup_461.apk,decompiled_files/100k-500k/org.swiftapps.swiftbackup_461,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.tradeall.tr_80.apk,decompiled_files/100k-500k/com.tradeall.tr_80,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/nl.youngcapital_822.apk,decompiled_files/100k-500k/nl.youngcapital_822,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/chargingapp.batterycharginganimationscreen.chargingshow.mobilefastcharger.animations_9.apk,decompiled_files/100k-500k/chargingapp.batterycharginganimationscreen.chargingshow.mobilefastcharger.animations_9,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.android9hacks.maths_28.apk,decompiled_files/100k-500k/com.android9hacks.maths_28,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.rhombics.boysskinsforminecraft_24.apk,decompiled_files/100k-500k/com.rhombics.boysskinsforminecraft_24,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/com.tabechoku.android_511.apk,decompiled_files/100k-500k/com.tabechoku.android_511,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100k-500k/rs.ringieraxelspringer.aloAndroid_2000.apk,decompiled_files/100k-500k/rs.ringieraxelspringer.aloAndroid_2000,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.sunrisebuhana.nlet_4.apk,decompiled_files/100-500/com.sunrisebuhana.nlet_4,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/gov.dot.fra.pattapp_190000006.apk,decompiled_files/100-500/gov.dot.fra.pattapp_190000006,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/co.alicia.urfxe_23.apk,decompiled_files/100-500/co.alicia.urfxe_23,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.risesoftware.wisconsin777_600843.apk,decompiled_files/100-500/com.risesoftware.wisconsin777_600843,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/uk.co.etakeawaymax.dillihaat_10003.apk,decompiled_files/100-500/uk.co.etakeawaymax.dillihaat_10003,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.pronunciatorllc.grammarific.esperanto_24.apk,decompiled_files/100-500/com.pronunciatorllc.grammarific.esperanto_24,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.trainerize.resultsmatter_720000.apk,decompiled_files/100-500/com.trainerize.resultsmatter_720000,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.ch.sabbathschoollessonreviewinfrenchlanguage_46.apk,decompiled_files/100-500/com.ch.sabbathschoollessonreviewinfrenchlanguage_46,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.es.Homans_239.apk,decompiled_files/100-500/com.es.Homans_239,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.inabex.hubpharm_7.apk,decompiled_files/100-500/com.inabex.hubpharm_7,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.otipass.nimes_3414001.apk,decompiled_files/100-500/com.otipass.nimes_3414001,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.farnek.smartfm_27.apk,decompiled_files/100-500/com.farnek.smartfm_27,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/co.april2019.lang_24.apk,decompiled_files/100-500/co.april2019.lang_24,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.iw.ganadeesha_61.apk,decompiled_files/100-500/com.iw.ganadeesha_61,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.cognoa.canvasdx_140.apk,decompiled_files/100-500/com.cognoa.canvasdx_140,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/so.ateya.ahmed.Bahr_Muhet_Tafseer_TT_1.apk,decompiled_files/100-500/so.ateya.ahmed.Bahr_Muhet_Tafseer_TT_1,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.coffye.henryshouseofcoffee_34.apk,decompiled_files/100-500/com.coffye.henryshouseofcoffee_34,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.bezets.aksarasunda_1.apk,decompiled_files/100-500/com.bezets.aksarasunda_1,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.dexos.crossbit.hillfit_205030.apk,decompiled_files/100-500/com.dexos.crossbit.hillfit_205030,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.dacappsdev.gardenwallpapershd_9.apk,decompiled_files/100-500/com.dacappsdev.gardenwallpapershd_9,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.utm.rpm_42.apk,decompiled_files/100-500/com.utm.rpm_42,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.alecacosta.pixelworldgd_5006.apk,decompiled_files/100-500/com.alecacosta.pixelworldgd_5006,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.ibsa.myvolution_41.apk,decompiled_files/100-500/com.ibsa.myvolution_41,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.kerridgecs.k8.esales_505.apk,decompiled_files/100-500/com.kerridgecs.k8.esales_505,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/econorma.com.econorma_10.apk,decompiled_files/100-500/econorma.com.econorma_10,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/co.marshal.gqncr_25.apk,decompiled_files/100-500/co.marshal.gqncr_25,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/ru.FoodSoul.PizzeriaNaMoskovskoy_2021020404.apk,decompiled_files/100-500/ru.FoodSoul.PizzeriaNaMoskovskoy_2021020404,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.bluedevs.novartis_app_12.apk,decompiled_files/100-500/com.bluedevs.novartis_app_12,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/hu.invensol.sam.deskbooking_20300.apk,decompiled_files/100-500/hu.invensol.sam.deskbooking_20300,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/de.astra_software.astracockpit_5.apk,decompiled_files/100-500/de.astra_software.astracockpit_5,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.bf.app83a1f0_100070.apk,decompiled_files/100-500/com.bf.app83a1f0_100070,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.radioson.ToxicFM_3.apk,decompiled_files/100-500/com.radioson.ToxicFM_3,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.csiweb.digitalbanking.bk1703_403004.apk,decompiled_files/100-500/com.csiweb.digitalbanking.bk1703_403004,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/co.shield.ldqum_11.apk,decompiled_files/100-500/co.shield.ldqum_11,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.trainerize.betaughtnottold_725001.apk,decompiled_files/100-500/com.trainerize.betaughtnottold_725001,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/ru.FoodSoul.TulaMorozovsky_2022021900.apk,decompiled_files/100-500/ru.FoodSoul.TulaMorozovsky_2022021900,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.luminislabs.light_meter_11.apk,decompiled_files/100-500/com.luminislabs.light_meter_11,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.conversasolutions.ensemble_163.apk,decompiled_files/100-500/com.conversasolutions.ensemble_163,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/co.thor.zckrh_6.apk,decompiled_files/100-500/co.thor.zckrh_6,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.essentialist.app_2023030613.apk,decompiled_files/100-500/com.essentialist.app_2023030613,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.mcapp.musicconciergeplayer_43.apk,decompiled_files/100-500/com.mcapp.musicconciergeplayer_43,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.csiweb.digitalbanking.bk1851_401608.apk,decompiled_files/100-500/com.csiweb.digitalbanking.bk1851_401608,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.hltcorp.cdl_5548.apk,decompiled_files/100-500/com.hltcorp.cdl_5548,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/nl.speakap.quatra_415.apk,decompiled_files/100-500/nl.speakap.quatra_415,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/edu.utdallas.hr_24.apk,decompiled_files/100-500/edu.utdallas.hr_24,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.earthpbc.explorer_221.apk,decompiled_files/100-500/com.earthpbc.explorer_221,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/sg.gladdy_6.apk,decompiled_files/100-500/sg.gladdy_6,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.trainerize.brigade_790000.apk,decompiled_files/100-500/com.trainerize.brigade_790000,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.myriadmobile.scaletickets.highline_529.apk,decompiled_files/100-500/com.myriadmobile.scaletickets.highline_529,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/co.shield.oeext_18.apk,decompiled_files/100-500/co.shield.oeext_18,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/io.ionic.mriapp_8.apk,decompiled_files/100-500/io.ionic.mriapp_8,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/au.edu.nsw.calrossy.eduapp_200220.apk,decompiled_files/100-500/au.edu.nsw.calrossy.eduapp_200220,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.workbeat.apps_26.apk,decompiled_files/100-500/com.workbeat.apps_26,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/co.alexis.ppccn_14.apk,decompiled_files/100-500/co.alexis.ppccn_14,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/appinventor.ai_bill_falkland.LocoMotive_Cab_3.apk,decompiled_files/100-500/appinventor.ai_bill_falkland.LocoMotive_Cab_3,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.guideslypro_85.apk,decompiled_files/100-500/com.guideslypro_85,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.neverold.board.number.match_7.apk,decompiled_files/100-500/com.neverold.board.number.match_7,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.radiocity.radio923thefoxradio923elpasotexasappradio_4.apk,decompiled_files/100-500/com.radiocity.radio923thefoxradio923elpasotexasappradio_4,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.whitemagicspells.ritualsfre_2.apk,decompiled_files/100-500/com.whitemagicspells.ritualsfre_2,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.merlinbusinesssoftware.merlinwarehouse_202.apk,decompiled_files/100-500/com.merlinbusinesssoftware.merlinwarehouse_202,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.soteranalytics.soter_coach_62.apk,decompiled_files/100-500/com.soteranalytics.soter_coach_62,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/com.medisaber.recursosmic_5.apk,decompiled_files/100-500/com.medisaber.recursosmic_5,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/co.edvin.cvvjk_38.apk,decompiled_files/100-500/co.edvin.cvvjk_38,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/100-500/co.varys.lhske_35.apk,decompiled_files/100-500/co.varys.lhske_35,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/org.fcbh.gbolbt.n2.n_11.apk,decompiled_files/10k-50k/org.fcbh.gbolbt.n2.n_11,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.vcode.ukvisit_17.apk,decompiled_files/10k-50k/com.vcode.ukvisit_17,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/au.com.unifii.dss_27164292.apk,decompiled_files/10k-50k/au.com.unifii.dss_27164292,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.nineyi.shop.s010011_108.apk,decompiled_files/10k-50k/com.nineyi.shop.s010011_108,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/ro.renovatio.echarge_250.apk,decompiled_files/10k-50k/ro.renovatio.echarge_250,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.NSTeam.quickcrm_8860.apk,decompiled_files/10k-50k/com.NSTeam.quickcrm_8860,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.awesomedev.word_pdf_converter_10.apk,decompiled_files/10k-50k/com.awesomedev.word_pdf_converter_10,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.eflasoft.korengfree_24.apk,decompiled_files/10k-50k/com.eflasoft.korengfree_24,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.horseboxsoftware.LTN_9997028.apk,decompiled_files/10k-50k/com.horseboxsoftware.LTN_9997028,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/fr.gabistoufly.almafus_41.apk,decompiled_files/10k-50k/fr.gabistoufly.almafus_41,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/de.juwei.homekey_104.apk,decompiled_files/10k-50k/de.juwei.homekey_104,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.uiko.allah.islamic.theme_6.apk,decompiled_files/10k-50k/com.uiko.allah.islamic.theme_6,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.walkwithgod_48.apk,decompiled_files/10k-50k/com.walkwithgod_48,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.dripmamba.ihars_5.apk,decompiled_files/10k-50k/com.dripmamba.ihars_5,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.meetphoton.PhotonRobot_62.apk,decompiled_files/10k-50k/com.meetphoton.PhotonRobot_62,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.aspensnowmass.app_9126.apk,decompiled_files/10k-50k/com.aspensnowmass.app_9126,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.codingshadows.romana_bac_v2_103.apk,decompiled_files/10k-50k/com.codingshadows.romana_bac_v2_103,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.fitivity.resistance_band_43.apk,decompiled_files/10k-50k/com.fitivity.resistance_band_43,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/in.quickdigital.goapp_332.apk,decompiled_files/10k-50k/in.quickdigital.goapp_332,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/swmr.otr.pro_223.apk,decompiled_files/10k-50k/swmr.otr.pro_223,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/jp.puppyna_57.apk,decompiled_files/10k-50k/jp.puppyna_57,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.codeapp.avaliacaofisica_132.apk,decompiled_files/10k-50k/com.codeapp.avaliacaofisica_132,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.goodappsoftware.altimeter_51.apk,decompiled_files/10k-50k/com.goodappsoftware.altimeter_51,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/mt.ca.montessoriactivities_30300.apk,decompiled_files/10k-50k/mt.ca.montessoriactivities_30300,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.goethetest_19.apk,decompiled_files/10k-50k/com.goethetest_19,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/jp.pioneer.mbg.DriveRecorderInterface_39.apk,decompiled_files/10k-50k/jp.pioneer.mbg.DriveRecorderInterface_39,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/mates.petru.smoquit_46.apk,decompiled_files/10k-50k/mates.petru.smoquit_46,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.thiqxis.takumicubic_297.apk,decompiled_files/10k-50k/com.thiqxis.takumicubic_297,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.proctur.procturlearnstudent_59.apk,decompiled_files/10k-50k/com.proctur.procturlearnstudent_59,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/cpnuml.org.np_32.apk,decompiled_files/10k-50k/cpnuml.org.np_32,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.oneup.candy.saga.crush.sweet.sugar.blast.soda_17.apk,decompiled_files/10k-50k/com.oneup.candy.saga.crush.sweet.sugar.blast.soda_17,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.mahalo.androidmobile.profed_149.apk,decompiled_files/10k-50k/com.mahalo.androidmobile.profed_149,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/rideatom.live_103006831.apk,decompiled_files/10k-50k/rideatom.live_103006831,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.twom.bico_210.apk,decompiled_files/10k-50k/com.twom.bico_210,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.messefrankfurt.navigator.automechanikaApp_2153.apk,decompiled_files/10k-50k/com.messefrankfurt.navigator.automechanikaApp_2153,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/iq.imamali.net_30026.apk,decompiled_files/10k-50k/iq.imamali.net_30026,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/tv.pelidomllc.android_1806099940.apk,decompiled_files/10k-50k/tv.pelidomllc.android_1806099940,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.olo.bubbas33_625.apk,decompiled_files/10k-50k/com.olo.bubbas33_625,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.qizz.rds_10.apk,decompiled_files/10k-50k/com.qizz.rds_10,Crash: [Errno 2] No such file or directory: 'jadx'
downloaded_apk/10k-50k/com.meditatio_78.apk,decompiled_files/10k-50k/com.meditatio_78,Crash: [Errno 2] No such file or directory: 'jadx'
